gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,8192,256,7168,ck,9,0,151.576,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,198.35,427.18,0.0
gfx942,80,16384,256,7168,ck,14,0,264.2883,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,227.51,483.05,0.0
gfx942,80,8192,512,7168,ck,14,0,258.213,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,232.87,274.11,0.0
gfx942,80,16384,512,7168,ck,14,0,471.5048,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,255.05,292.44,0.0
gfx942,80,8192,3072,1536,ck,9,0,327.294,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,236.21,206.64,0.0
gfx942,80,16384,3072,1536,ck,9,0,645.4916,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,239.54,202.25,0.0
gfx942,80,8192,4096,512,ck,9,0,198.7144,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,172.91,369.38,0.0
gfx942,80,16384,4096,512,ck,9,0,389.7256,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,176.33,371.3,0.0
gfx942,80,8192,7168,2048,ck,9,0,957.7294,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,251.13,155.47,0.0
gfx942,80,16384,7168,2048,ck,9,0,1902.931,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,252.79,148.78,0.0
